"","test.id","cuisine"
"5090",15767,"italian"
"5091",30007,"southern_us"
"5092",34297,"southern_us"
"5093",30597,"southern_us"
"5094",25578,"southern_us"
"5095",41719,"southern_us"
"5096",23913,"italian"
"5097",11153,"mexican"
"5098",39196,"italian"
"5099",7338,"mexican"
"5100",21090,"italian"
"5101",25451,"italian"
"5102",5482,"italian"
"5103",23031,"italian"
"5104",15926,"southern_us"
"5105",28527,"italian"
"5106",40828,"southern_us"
"5107",42196,"italian"
"5108",39387,"southern_us"
"5109",28870,"southern_us"
"5110",15503,"italian"
"5111",36678,"italian"
"5112",38576,"italian"
"5113",16192,"chinese"
"5114",25622,"italian"
"5115",12687,"southern_us"
"5116",48280,"mexican"
"5117",47405,"southern_us"
"5118",15140,"italian"
"5119",20579,"southern_us"
"5120",30880,"southern_us"
"5121",39040,"southern_us"
"5122",17487,"southern_us"
"5123",3762,"southern_us"
"5124",20910,"italian"
"5125",19072,"mexican"
"5126",39412,"southern_us"
"5127",28679,"southern_us"
"5128",7314,"chinese"
"5129",34143,"italian"
"5130",5594,"southern_us"
"5131",24503,"italian"
"5132",28432,"chinese"
"5133",21054,"southern_us"
"5134",11965,"southern_us"
"5135",30692,"chinese"
"5136",9901,"italian"
"5137",37008,"italian"
"5138",25505,"italian"
"5139",10740,"southern_us"
"5140",21791,"chinese"
"5141",5539,"chinese"
"5142",19680,"italian"
"5143",24129,"chinese"
"5144",8351,"mexican"
"5145",12701,"italian"
"5146",12042,"chinese"
"5147",26441,"indian"
"5148",21399,"chinese"
"5149",43615,"italian"
"5150",12283,"mexican"
"5151",32715,"southern_us"
"5152",24499,"southern_us"
"5153",9035,"italian"
"5154",22563,"southern_us"
"5155",28467,"southern_us"
"5156",41765,"southern_us"
"5157",38064,"chinese"
"5158",31087,"southern_us"
"5159",23005,"italian"
"5160",25806,"italian"
"5161",37930,"italian"
"5162",10879,"chinese"
"5163",40080,"southern_us"
"5164",11216,"italian"
"5165",42099,"southern_us"
"5166",27377,"italian"
"5167",4453,"mexican"
"5168",9001,"southern_us"
"5169",27383,"italian"
"5170",18472,"southern_us"
"5171",22313,"southern_us"
"5172",31709,"southern_us"
"5173",38931,"southern_us"
"5174",5261,"southern_us"
"5175",17530,"southern_us"
"5176",19071,"italian"
"5177",42108,"italian"
"5178",7099,"chinese"
"5179",10678,"mexican"
"5180",226,"southern_us"
"5181",16283,"mexican"
"5182",42538,"italian"
"5183",7991,"southern_us"
"5184",6127,"southern_us"
"5185",16011,"southern_us"
"5186",5664,"southern_us"
"5187",19882,"italian"
"5188",48540,"mexican"
"5189",45897,"mexican"
"5190",46935,"southern_us"
"5191",738,"southern_us"
"5192",25990,"chinese"
"5193",15397,"southern_us"
"5194",17496,"southern_us"
"5195",29458,"italian"
"5196",31331,"chinese"
"5197",17562,"italian"
"5198",12661,"italian"
"5199",35726,"southern_us"
"5200",34728,"chinese"
"5201",32619,"southern_us"
"5202",14510,"chinese"
"5203",25391,"mexican"
"5204",34723,"southern_us"
"5205",28055,"italian"
"5206",15498,"mexican"
"5207",42070,"southern_us"
"5208",26506,"mexican"
"5209",35888,"indian"
"5210",40255,"southern_us"
"5211",2943,"italian"
"5212",48785,"southern_us"
"5213",8979,"italian"
"5214",27068,"mexican"
"5215",19842,"southern_us"
"5216",28677,"chinese"
"5217",27565,"italian"
"5218",35410,"southern_us"
"5219",6149,"southern_us"
"5220",45188,"mexican"
"5221",33341,"southern_us"
"5222",15024,"chinese"
"5223",35126,"mexican"
"5224",19020,"mexican"
"5225",9491,"italian"
"5226",40281,"italian"
"5227",34120,"southern_us"
"5228",6504,"southern_us"
"5229",8285,"southern_us"
"5230",21811,"italian"
"5231",24014,"italian"
"5232",5134,"mexican"
"5233",7360,"southern_us"
"5234",47692,"italian"
"5235",41845,"italian"
"5236",34326,"italian"
"5237",19249,"southern_us"
"5238",6843,"southern_us"
"5239",15897,"mexican"
"5240",17032,"italian"
"5241",16293,"italian"
"5242",9128,"chinese"
"5243",40249,"southern_us"
"5244",33418,"mexican"
"5245",38161,"chinese"
"5246",24973,"southern_us"
"5247",30725,"italian"
"5248",46619,"southern_us"
"5249",16252,"mexican"
"5250",4516,"southern_us"
"5251",3652,"italian"
"5252",7704,"southern_us"
"5253",18104,"chinese"
"5254",39865,"southern_us"
"5255",22207,"southern_us"
"5256",29362,"southern_us"
"5257",40422,"southern_us"
"5258",5285,"southern_us"
"5259",36114,"chinese"
"5260",26586,"southern_us"
"5261",49698,"southern_us"
"5262",27718,"southern_us"
"5263",36219,"southern_us"
"5264",30609,"italian"
"5265",44118,"southern_us"
"5266",30917,"italian"
"5267",37880,"southern_us"
"5268",43301,"italian"
"5269",21584,"southern_us"
"5270",8328,"southern_us"
"5271",46508,"southern_us"
"5272",31063,"mexican"
"5273",17264,"mexican"
"5274",586,"southern_us"
"5275",19414,"southern_us"
"5276",10375,"italian"
"5277",29177,"southern_us"
"5278",949,"southern_us"
"5279",28118,"southern_us"
"5280",4160,"southern_us"
"5281",24882,"italian"
"5282",13571,"mexican"
"5283",11532,"mexican"
"5284",6928,"italian"
"5285",31998,"italian"
"5286",22741,"southern_us"
"5287",13915,"southern_us"
"5288",48633,"southern_us"
"5289",1011,"mexican"
"5290",17649,"southern_us"
"5291",32786,"indian"
"5292",18615,"southern_us"
"5293",48257,"italian"
"5294",11599,"mexican"
"5295",43063,"southern_us"
"5296",14526,"chinese"
"5297",37125,"italian"
"5298",8063,"indian"
"5299",32934,"chinese"
"5300",12139,"southern_us"
"5301",33392,"chinese"
"5302",8538,"italian"
"5303",47527,"southern_us"
"5304",33955,"southern_us"
"5305",8088,"mexican"
"5306",33306,"southern_us"
"5307",22004,"southern_us"
"5308",49699,"mexican"
"5309",45344,"southern_us"
"5310",8924,"italian"
"5311",8965,"mexican"
"5312",37812,"italian"
"5313",26605,"southern_us"
"5314",1499,"southern_us"
"5315",41392,"chinese"
"5316",2338,"southern_us"
"5317",48685,"italian"
"5318",39463,"mexican"
"5319",16150,"southern_us"
"5320",42577,"italian"
"5321",761,"southern_us"
"5322",43360,"southern_us"
"5323",47783,"mexican"
"5324",20532,"southern_us"
"5325",11963,"italian"
"5326",41456,"southern_us"
"5327",20446,"southern_us"
"5328",34645,"southern_us"
"5329",4238,"southern_us"
"5330",49502,"southern_us"
"5331",6451,"southern_us"
"5332",18981,"southern_us"
"5333",35385,"indian"
"5334",2459,"southern_us"
"5335",32884,"italian"
"5336",4809,"italian"
"5337",14992,"italian"
"5338",36732,"chinese"
"5339",33064,"southern_us"
"5340",16264,"southern_us"
"5341",46857,"southern_us"
"5342",7003,"southern_us"
"5343",20492,"italian"
"5344",25654,"mexican"
"5345",10849,"chinese"
"5346",29207,"indian"
"5347",27412,"southern_us"
"5348",47264,"southern_us"
"5349",24155,"chinese"
"5350",49484,"southern_us"
"5351",36541,"southern_us"
"5352",49339,"southern_us"
"5353",25840,"italian"
"5354",14136,"southern_us"
"5355",45538,"mexican"
"5356",31716,"mexican"
"5357",35893,"italian"
"5358",20742,"southern_us"
"5359",1158,"southern_us"
"5360",7742,"chinese"
"5361",14846,"italian"
"5362",27770,"chinese"
"5363",41274,"chinese"
"5364",43871,"mexican"
"5365",24983,"italian"
"5366",37305,"southern_us"
"5367",18545,"southern_us"
"5368",41013,"italian"
"5369",15782,"italian"
"5370",3892,"italian"
"5371",16005,"southern_us"
"5372",38901,"southern_us"
"5373",40350,"mexican"
"5374",40268,"southern_us"
"5375",11941,"southern_us"
"5376",32193,"southern_us"
"5377",6438,"southern_us"
"5378",28612,"southern_us"
"5379",34937,"southern_us"
"5380",18750,"southern_us"
"5381",44983,"italian"
"5382",8662,"southern_us"
"5383",10026,"southern_us"
"5384",784,"southern_us"
"5385",28879,"southern_us"
"5386",5707,"mexican"
"5387",45299,"southern_us"
"5388",40004,"southern_us"
"5389",7800,"mexican"
"5390",20166,"southern_us"
"5391",48006,"italian"
"5392",20841,"southern_us"
"5393",23893,"italian"
"5394",20164,"southern_us"
"5395",45206,"southern_us"
"5396",22864,"mexican"
"5397",46996,"italian"
"5398",16927,"southern_us"
"5399",678,"italian"
"5400",1317,"mexican"
"5401",43897,"chinese"
"5402",24269,"mexican"
"5403",11316,"southern_us"
"5404",1902,"chinese"
"5405",46191,"chinese"
"5406",31549,"mexican"
"5407",22391,"mexican"
"5408",19490,"mexican"
"5409",8356,"southern_us"
"5410",45697,"indian"
"5411",47308,"southern_us"
"5412",46898,"mexican"
"5413",14830,"southern_us"
"5414",3738,"southern_us"
"5415",33149,"italian"
"5416",36390,"southern_us"
"5417",10543,"southern_us"
"5418",22597,"indian"
"5419",49045,"mexican"
"5420",26531,"chinese"
"5421",38356,"southern_us"
"5422",31739,"southern_us"
"5423",28912,"chinese"
"5424",42828,"southern_us"
"5425",3903,"italian"
"5426",44976,"italian"
"5427",28573,"southern_us"
"5428",44215,"chinese"
"5429",35636,"mexican"
"5430",10709,"mexican"
"5431",44787,"southern_us"
"5432",3263,"southern_us"
"5433",36111,"italian"
"5434",38476,"southern_us"
"5435",28105,"southern_us"
"5436",43568,"italian"
"5437",6441,"mexican"
"5438",45081,"southern_us"
"5439",8666,"italian"
"5440",35983,"chinese"
"5441",14186,"southern_us"
"5442",10143,"southern_us"
"5443",2448,"southern_us"
"5444",26012,"southern_us"
"5445",48776,"southern_us"
"5446",39833,"italian"
"5447",12533,"southern_us"
"5448",13637,"southern_us"
"5449",5998,"southern_us"
"5450",28339,"southern_us"
"5451",26881,"southern_us"
"5452",40945,"southern_us"
"5453",36422,"italian"
"5454",40041,"italian"
"5455",38541,"southern_us"
"5456",35240,"southern_us"
"5457",44367,"italian"
"5458",18043,"italian"
"5459",35014,"indian"
"5460",30069,"italian"
"5461",16713,"mexican"
"5462",12339,"chinese"
"5463",12234,"italian"
"5464",12453,"southern_us"
"5465",22609,"chinese"
"5466",44725,"southern_us"
"5467",29732,"chinese"
"5468",44392,"southern_us"
"5469",23798,"mexican"
"5470",24772,"southern_us"
"5471",12345,"italian"
"5472",23309,"southern_us"
"5473",40450,"italian"
"5474",28710,"italian"
"5475",8336,"mexican"
"5476",3554,"chinese"
"5477",5668,"southern_us"
"5478",34033,"southern_us"
"5479",20513,"southern_us"
"5480",1130,"italian"
"5481",30203,"southern_us"
"5482",46316,"southern_us"
"5483",29023,"southern_us"
"5484",22289,"mexican"
"5485",49330,"southern_us"
"5486",32512,"italian"
"5487",4554,"indian"
"5488",14947,"italian"
"5489",33667,"southern_us"
"5490",49000,"italian"
"5491",31457,"indian"
"5492",46254,"southern_us"
"5493",37570,"southern_us"
"5494",5605,"italian"
"5495",24507,"indian"
"5496",30816,"southern_us"
"5497",32852,"mexican"
"5498",13107,"mexican"
"5499",20463,"southern_us"
"5500",85,"southern_us"
"5501",27025,"mexican"
"5502",40983,"southern_us"
"5503",20113,"southern_us"
"5504",44284,"southern_us"
"5505",16999,"southern_us"
"5506",35662,"chinese"
"5507",14382,"italian"
"5508",40297,"chinese"
"5509",32630,"southern_us"
"5510",7264,"southern_us"
"5511",14867,"southern_us"
"5512",18802,"southern_us"
"5513",3985,"southern_us"
"5514",35155,"southern_us"
"5515",17760,"southern_us"
"5516",14474,"southern_us"
"5517",28666,"southern_us"
"5518",38277,"mexican"
"5519",7931,"indian"
"5520",49649,"italian"
"5521",8266,"southern_us"
"5522",29725,"southern_us"
"5523",20460,"chinese"
"5524",4097,"italian"
"5525",44710,"italian"
"5526",6344,"mexican"
"5527",11194,"southern_us"
"5528",44716,"southern_us"
"5529",34191,"chinese"
"5530",39699,"chinese"
"5531",14929,"italian"
"5532",47451,"italian"
"5533",24368,"mexican"
"5534",884,"southern_us"
"5535",5137,"italian"
"5536",38574,"southern_us"
"5537",48792,"italian"
"5538",49132,"chinese"
"5539",5669,"italian"
"5540",37952,"chinese"
"5541",49298,"mexican"
"5542",41405,"southern_us"
"5543",34909,"southern_us"
"5544",10767,"southern_us"
"5545",5721,"southern_us"
"5546",27292,"indian"
"5547",18692,"southern_us"
"5548",27907,"chinese"
"5549",45127,"mexican"
"5550",33534,"italian"
"5551",26,"southern_us"
"5552",13068,"mexican"
"5553",45579,"mexican"
"5554",28956,"southern_us"
"5555",1201,"italian"
"5556",43090,"mexican"
"5557",30197,"southern_us"
"5558",27762,"italian"
"5559",43057,"italian"
"5560",24887,"southern_us"
"5561",43916,"italian"
"5562",544,"mexican"
"5563",10438,"southern_us"
"5564",9331,"indian"
"5565",649,"mexican"
"5566",32577,"mexican"
"5567",36873,"italian"
"5568",48446,"chinese"
"5569",28909,"mexican"
"5570",1999,"chinese"
"5571",42137,"southern_us"
"5572",48503,"mexican"
"5573",49033,"chinese"
"5574",1053,"italian"
"5575",5535,"southern_us"
"5576",21864,"southern_us"
"5577",21042,"southern_us"
"5578",3321,"indian"
"5579",16337,"italian"
"5580",22885,"southern_us"
"5581",4020,"southern_us"
"5582",41425,"southern_us"
"5583",2830,"southern_us"
"5584",26570,"italian"
"5585",19943,"southern_us"
"5586",17114,"chinese"
"5587",6009,"southern_us"
"5588",43791,"italian"
"5589",13681,"mexican"
"5590",11385,"chinese"
"5591",21875,"southern_us"
"5592",32449,"southern_us"
"5593",3924,"southern_us"
"5594",8799,"southern_us"
"5595",1989,"southern_us"
"5596",23288,"southern_us"
"5597",23920,"italian"
"5598",46349,"mexican"
"5599",44238,"italian"
"5600",31337,"southern_us"
"5601",14492,"chinese"
"5602",18368,"southern_us"
"5603",13781,"italian"
"5604",42371,"chinese"
"5605",20640,"chinese"
"5606",48955,"southern_us"
"5607",46955,"mexican"
"5608",30032,"southern_us"
"5609",3103,"chinese"
"5610",19597,"mexican"
"5611",23435,"southern_us"
"5612",31446,"chinese"
"5613",33791,"southern_us"
"5614",23813,"southern_us"
"5615",14538,"italian"
"5616",35181,"italian"
"5617",6246,"chinese"
"5618",40850,"mexican"
"5619",32080,"italian"
"5620",781,"mexican"
"5621",7679,"indian"
"5622",44640,"italian"
"5623",17645,"italian"
"5624",12454,"chinese"
"5625",28430,"southern_us"
"5626",6876,"italian"
"5627",48868,"italian"
"5628",43333,"southern_us"
"5629",9807,"southern_us"
"5630",27843,"chinese"
"5631",45089,"southern_us"
"5632",41811,"chinese"
"5633",28131,"southern_us"
"5634",23394,"southern_us"
"5635",29599,"italian"
"5636",40086,"southern_us"
"5637",20013,"southern_us"
"5638",18134,"chinese"
"5639",48291,"southern_us"
"5640",30903,"indian"
"5641",2777,"mexican"
"5642",3630,"southern_us"
"5643",37511,"southern_us"
"5644",26835,"southern_us"
"5645",7201,"chinese"
"5646",20442,"italian"
"5647",19136,"southern_us"
"5648",40878,"mexican"
"5649",1177,"italian"
"5650",43121,"italian"
"5651",11307,"southern_us"
"5652",37617,"italian"
"5653",25583,"southern_us"
"5654",27863,"indian"
"5655",17830,"indian"
"5656",18267,"chinese"
"5657",29923,"italian"
"5658",27827,"southern_us"
"5659",4616,"italian"
"5660",9979,"southern_us"
"5661",2878,"southern_us"
"5662",40101,"southern_us"
"5663",13411,"indian"
"5664",9683,"italian"
"5665",48733,"southern_us"
"5666",27233,"mexican"
"5667",25926,"southern_us"
"5668",22098,"southern_us"
"5669",16095,"italian"
"5670",15839,"italian"
"5671",10882,"southern_us"
"5672",44004,"southern_us"
"5673",45224,"chinese"
"5674",40285,"southern_us"
"5675",20598,"mexican"
"5676",19307,"southern_us"
"5677",14899,"chinese"
"5678",36512,"southern_us"
"5679",37453,"southern_us"
"5680",4319,"italian"
"5681",28718,"southern_us"
"5682",44611,"southern_us"
"5683",26031,"southern_us"
"5684",36988,"italian"
"5685",24182,"chinese"
"5686",4727,"italian"
"5687",25982,"southern_us"
"5688",9544,"southern_us"
"5689",48030,"chinese"
"5690",47789,"southern_us"
"5691",16245,"italian"
"5692",12440,"southern_us"
"5693",32989,"italian"
"5694",10582,"southern_us"
"5695",23028,"southern_us"
"5696",45653,"italian"
"5697",46888,"southern_us"
"5698",20392,"southern_us"
"5699",13453,"chinese"
"5700",1300,"mexican"
"5701",29343,"southern_us"
"5702",27423,"southern_us"
"5703",46977,"southern_us"
"5704",27479,"southern_us"
"5705",37899,"italian"
"5706",21177,"italian"
"5707",45590,"southern_us"
"5708",46775,"southern_us"
"5709",45416,"southern_us"
"5710",23039,"mexican"
"5711",26308,"southern_us"
"5712",23306,"italian"
"5713",42367,"southern_us"
"5714",41379,"mexican"
"5715",16715,"southern_us"
"5716",33712,"southern_us"
"5717",24136,"italian"
"5718",26094,"southern_us"
"5719",2212,"southern_us"
"5720",19672,"italian"
"5721",42872,"southern_us"
"5722",36661,"southern_us"
"5723",26319,"italian"
"5724",263,"italian"
"5725",13942,"indian"
"5726",43311,"mexican"
"5727",12743,"southern_us"
"5728",7519,"mexican"
"5729",35601,"chinese"
"5730",44197,"southern_us"
"5731",8617,"southern_us"
"5732",6573,"italian"
"5733",13377,"mexican"
"5734",31725,"chinese"
"5735",13042,"chinese"
"5736",2701,"southern_us"
"5737",38137,"indian"
"5738",11356,"italian"
"5739",3202,"southern_us"
"5740",15530,"italian"
"5741",18012,"italian"
"5742",22683,"mexican"
"5743",37199,"southern_us"
"5744",5169,"southern_us"
"5745",43401,"italian"
"5746",7246,"southern_us"
"5747",36491,"italian"
"5748",40868,"southern_us"
"5749",8084,"southern_us"
"5750",45914,"southern_us"
"5751",32344,"southern_us"
"5752",27508,"southern_us"
"5753",27323,"italian"
"5754",29576,"southern_us"
"5755",13998,"southern_us"
"5756",28214,"mexican"
"5757",2918,"italian"
"5758",19918,"southern_us"
"5759",44955,"mexican"
"5760",7007,"chinese"
"5761",32164,"southern_us"
"5762",20929,"chinese"
"5763",10380,"mexican"
"5764",28015,"southern_us"
"5765",24501,"southern_us"
"5766",37257,"southern_us"
"5767",17772,"mexican"
"5768",7977,"southern_us"
"5769",24949,"chinese"
"5770",9467,"italian"
"5771",18520,"southern_us"
"5772",48539,"mexican"
"5773",11435,"southern_us"
"5774",44041,"italian"
"5775",44022,"mexican"
"5776",19010,"mexican"
"5777",18395,"mexican"
"5778",35008,"southern_us"
"5779",45807,"southern_us"
"5780",27065,"chinese"
"5781",460,"southern_us"
"5782",22725,"southern_us"
"5783",32575,"southern_us"
"5784",10099,"southern_us"
"5785",9431,"southern_us"
"5786",9493,"mexican"
"5787",30423,"italian"
"5788",11861,"southern_us"
"5789",22632,"southern_us"
"5790",32893,"southern_us"
"5791",5868,"italian"
"5792",3938,"mexican"
"5793",17724,"southern_us"
"5794",4075,"southern_us"
"5795",24174,"southern_us"
"5796",34798,"italian"
"5797",9407,"chinese"
"5798",4008,"mexican"
"5799",6472,"mexican"
"5800",43384,"southern_us"
"5801",47289,"southern_us"
"5802",27905,"italian"
"5803",9628,"indian"
"5804",41613,"chinese"
"5805",8128,"mexican"
"5806",33224,"mexican"
"5807",21571,"italian"
"5808",41246,"southern_us"
"5809",48240,"mexican"
"5810",46816,"italian"
"5811",45778,"italian"
"5812",13798,"italian"
"5813",31606,"southern_us"
"5814",43293,"italian"
"5815",27725,"italian"
"5816",7614,"southern_us"
"5817",24798,"italian"
"5818",16256,"mexican"
"5819",10296,"southern_us"
"5820",46895,"southern_us"
"5821",18706,"southern_us"
"5822",25895,"chinese"
"5823",42986,"indian"
"5824",42194,"southern_us"
"5825",44727,"southern_us"
"5826",2381,"mexican"
"5827",7850,"mexican"
"5828",21066,"southern_us"
"5829",1427,"mexican"
"5830",30832,"southern_us"
"5831",44593,"southern_us"
"5832",35604,"italian"
"5833",42802,"mexican"
"5834",30307,"southern_us"
"5835",8893,"southern_us"
"5836",43086,"southern_us"
"5837",278,"southern_us"
"5838",48861,"italian"
"5839",9641,"mexican"
"5840",18801,"southern_us"
"5841",13009,"southern_us"
"5842",42823,"italian"
"5843",3954,"mexican"
"5844",49035,"southern_us"
"5845",34278,"southern_us"
"5846",25941,"southern_us"
"5847",38577,"southern_us"
"5848",37973,"southern_us"
"5849",813,"italian"
"5850",29444,"southern_us"
"5851",30058,"southern_us"
"5852",34601,"southern_us"
"5853",42370,"italian"
"5854",9228,"southern_us"
"5855",12638,"southern_us"
"5856",37549,"italian"
"5857",19802,"italian"
"5858",30931,"southern_us"
"5859",22179,"southern_us"
"5860",44664,"mexican"
"5861",42631,"italian"
"5862",23407,"chinese"
"5863",30557,"southern_us"
"5864",28888,"italian"
"5865",326,"southern_us"
"5866",47891,"mexican"
"5867",22600,"mexican"
"5868",24737,"italian"
"5869",11278,"southern_us"
"5870",42285,"mexican"
"5871",18700,"southern_us"
"5872",11577,"italian"
"5873",5218,"italian"
"5874",13220,"southern_us"
"5875",16992,"indian"
"5876",22967,"chinese"
"5877",16610,"mexican"
"5878",46382,"chinese"
"5879",28228,"southern_us"
"5880",18123,"southern_us"
"5881",25348,"italian"
"5882",48051,"mexican"
"5883",26379,"southern_us"
"5884",38821,"southern_us"
"5885",44418,"chinese"
"5886",22932,"mexican"
"5887",17089,"italian"
"5888",17307,"southern_us"
"5889",8828,"italian"
"5890",21515,"southern_us"
"5891",41525,"southern_us"
"5892",18627,"southern_us"
"5893",8423,"southern_us"
"5894",17848,"italian"
"5895",12762,"southern_us"
"5896",2524,"mexican"
"5897",15334,"southern_us"
"5898",3322,"southern_us"
"5899",5367,"southern_us"
"5900",5255,"mexican"
"5901",9150,"italian"
"5902",22599,"italian"
"5903",7368,"italian"
"5904",25212,"southern_us"
"5905",29633,"italian"
"5906",26841,"mexican"
"5907",20127,"southern_us"
"5908",4992,"italian"
"5909",35021,"italian"
"5910",47863,"southern_us"
"5911",530,"italian"
"5912",1974,"italian"
"5913",3006,"chinese"
"5914",23010,"chinese"
"5915",21593,"mexican"
"5916",11204,"southern_us"
"5917",3363,"southern_us"
"5918",33675,"southern_us"
"5919",38682,"chinese"
"5920",46627,"southern_us"
"5921",12852,"southern_us"
"5922",37503,"southern_us"
"5923",20805,"southern_us"
"5924",18925,"southern_us"
"5925",27954,"southern_us"
"5926",20154,"southern_us"
"5927",11714,"southern_us"
"5928",11134,"italian"
"5929",29380,"southern_us"
"5930",19736,"indian"
"5931",10476,"mexican"
"5932",4136,"southern_us"
"5933",36681,"southern_us"
"5934",35006,"italian"
"5935",36876,"mexican"
"5936",10774,"southern_us"
"5937",27429,"southern_us"
"5938",9455,"southern_us"
"5939",5774,"mexican"
"5940",48634,"southern_us"
"5941",37245,"mexican"
"5942",17279,"southern_us"
"5943",9366,"italian"
"5944",26166,"italian"
"5945",5247,"southern_us"
"5946",41148,"southern_us"
"5947",19055,"mexican"
"5948",2229,"southern_us"
"5949",27352,"southern_us"
"5950",24718,"southern_us"
"5951",17647,"southern_us"
"5952",21324,"southern_us"
"5953",4946,"chinese"
"5954",21404,"southern_us"
"5955",6849,"southern_us"
"5956",4572,"southern_us"
"5957",48468,"mexican"
"5958",37152,"southern_us"
"5959",825,"southern_us"
"5960",47537,"italian"
"5961",5072,"italian"
"5962",18872,"mexican"
"5963",37657,"italian"
"5964",39345,"southern_us"
"5965",9604,"mexican"
"5966",5363,"italian"
"5967",12065,"italian"
"5968",12366,"southern_us"
"5969",15642,"mexican"
"5970",20213,"indian"
"5971",16381,"southern_us"
"5972",25412,"mexican"
"5973",34973,"southern_us"
"5974",13475,"southern_us"
"5975",24334,"mexican"
"5976",4428,"mexican"
"5977",7273,"italian"
"5978",35903,"southern_us"
"5979",41592,"italian"
"5980",44689,"southern_us"
"5981",42405,"italian"
"5982",6995,"southern_us"
"5983",2577,"southern_us"
"5984",48095,"chinese"
"5985",6623,"southern_us"
"5986",22733,"southern_us"
"5987",36104,"italian"
"5988",23779,"mexican"
"5989",46697,"southern_us"
"5990",47965,"italian"
"5991",17225,"southern_us"
"5992",37106,"indian"
"5993",12615,"southern_us"
"5994",36033,"southern_us"
"5995",45146,"southern_us"
"5996",45800,"mexican"
"5997",30163,"southern_us"
"5998",12660,"mexican"
"5999",11490,"southern_us"
"6000",40192,"chinese"
"6001",21436,"italian"
"6002",48613,"chinese"
"6003",1628,"mexican"
"6004",19953,"southern_us"
"6005",44451,"mexican"
"6006",45922,"mexican"
"6007",4804,"southern_us"
"6008",1751,"southern_us"
"6009",26520,"southern_us"
"6010",39367,"southern_us"
"6011",23616,"chinese"
"6012",38862,"southern_us"
"6013",21414,"southern_us"
"6014",2452,"southern_us"
"6015",27591,"italian"
"6016",14224,"mexican"
"6017",36691,"italian"
"6018",15391,"southern_us"
"6019",11104,"southern_us"
"6020",16206,"italian"
"6021",9156,"southern_us"
"6022",16344,"southern_us"
"6023",33295,"chinese"
"6024",47513,"southern_us"
"6025",5352,"southern_us"
"6026",28741,"southern_us"
"6027",6847,"mexican"
"6028",36463,"mexican"
"6029",14838,"italian"
"6030",37311,"italian"
"6031",6347,"mexican"
"6032",47812,"southern_us"
"6033",34919,"indian"
"6034",14812,"southern_us"
"6035",11772,"italian"
"6036",44916,"italian"
"6037",2014,"southern_us"
"6038",13041,"chinese"
"6039",40815,"southern_us"
"6040",32713,"southern_us"
"6041",38272,"southern_us"
"6042",30770,"chinese"
"6043",22254,"italian"
"6044",45828,"mexican"
"6045",49113,"southern_us"
"6046",37876,"mexican"
"6047",30219,"southern_us"
"6048",3111,"mexican"
"6049",33267,"italian"
"6050",35742,"southern_us"
"6051",15890,"southern_us"
"6052",10968,"southern_us"
"6053",45879,"italian"
"6054",18676,"italian"
"6055",29425,"southern_us"
"6056",27055,"italian"
"6057",19485,"italian"
"6058",47644,"southern_us"
"6059",1988,"mexican"
"6060",21210,"italian"
"6061",3792,"italian"
"6062",9071,"southern_us"
"6063",25703,"mexican"
"6064",25404,"southern_us"
"6065",5791,"southern_us"
"6066",35221,"southern_us"
"6067",33813,"southern_us"
"6068",21441,"italian"
"6069",10503,"southern_us"
"6070",17270,"southern_us"
"6071",17560,"southern_us"
"6072",25735,"indian"
"6073",34818,"southern_us"
"6074",2970,"italian"
"6075",39582,"southern_us"
"6076",22358,"mexican"
"6077",2864,"southern_us"
"6078",15823,"southern_us"
"6079",31475,"mexican"
"6080",30636,"chinese"
"6081",28962,"southern_us"
"6082",45813,"southern_us"
"6083",4000,"italian"
"6084",35530,"chinese"
"6085",974,"italian"
"6086",12382,"southern_us"
"6087",7347,"italian"
"6088",26496,"italian"
"6089",33767,"mexican"
"6090",48412,"southern_us"
"6091",40496,"mexican"
"6092",37961,"chinese"
"6093",6571,"chinese"
"6094",49304,"mexican"
"6095",34097,"southern_us"
"6096",10646,"mexican"
"6097",44083,"chinese"
"6098",48463,"southern_us"
"6099",1063,"indian"
"6100",30583,"southern_us"
"6101",26237,"southern_us"
"6102",8680,"southern_us"
"6103",32752,"italian"
"6104",23273,"mexican"
"6105",5717,"chinese"
"6106",2579,"indian"
"6107",45463,"italian"
"6108",38241,"southern_us"
"6109",30514,"southern_us"
"6110",13101,"italian"
"6111",19210,"southern_us"
"6112",26502,"italian"
"6113",46982,"southern_us"
"6114",21905,"southern_us"
"6115",46699,"southern_us"
"6116",15406,"mexican"
"6117",45763,"southern_us"
"6118",721,"southern_us"
"6119",32708,"southern_us"
"6120",38004,"mexican"
"6121",17682,"italian"
"6122",46596,"chinese"
"6123",48682,"italian"
"6124",31605,"mexican"
"6125",38031,"italian"
"6126",18179,"southern_us"
"6127",48663,"southern_us"
"6128",36353,"italian"
"6129",4550,"southern_us"
"6130",35488,"southern_us"
"6131",33342,"mexican"
"6132",25731,"southern_us"
"6133",48838,"indian"
"6134",39653,"southern_us"
"6135",33286,"southern_us"
"6136",21344,"italian"
"6137",37156,"southern_us"
"6138",20611,"italian"
"6139",8869,"mexican"
"6140",44038,"italian"
"6141",42754,"southern_us"
"6142",23823,"southern_us"
"6143",13596,"southern_us"
"6144",45059,"italian"
"6145",46483,"italian"
"6146",253,"chinese"
"6147",4053,"italian"
"6148",8559,"italian"
"6149",7844,"italian"
